id;type;title;relevance;image;location_type;coordinates;price;occupancy;description;Column1
urn:ngsi-ld:PoI:1012;PoI;Consulado de Brasil;2;;Point;-3.693978,40.420321;gratis;sin límite;Consulado que ofrece asistencia a ciudadanos brasileños en Madrid y gestiona asuntos consulares y administrativos.;
urn:ngsi-ld:PoI:1013;PoI;Consulado de Estados Unidos;2;;Point;-3.689732,40.431476;gratis;sin límite;Consulado que proporciona servicios consulares y asistencia a ciudadanos estadounidenses en Madrid.;
urn:ngsi-ld:PoI:1014;PoI;Consulado de Francia;2;;Point;-3.699650,40.415207;gratis;sin límite;Consulado que ofrece asistencia y servicios a ciudadanos franceses en Madrid, incluyendo servicios de visa y pasaporte.;
urn:ngsi-ld:PoI:1015;PoI;Consulado de Italia;2;;Point;-3.703855,40.421103;gratis;sin límite;Consulado que representa los intereses de Italia en Madrid y ofrece asistencia a ciudadanos italianos.;
urn:ngsi-ld:PoI:1016;PoI;Consulado de Alemania;2;;Point;-3.695133,40.420472;gratis;sin límite;Consulado que proporciona asistencia a ciudadanos alemanes en Madrid y gestiona temas consulares.;
urn:ngsi-ld:PoI:1017;PoI;Consulado de México;2;;Point;-3.692256,40.418763;gratis;sin límite;Consulado que ofrece servicios y asistencia a ciudadanos mexicanos en Madrid y gestiona asuntos consulares.;
urn:ngsi-ld:PoI:1018;PoI;Consulado de Reino Unido;2;;Point;-3.689065,40.422978;gratis;sin límite;Consulado que representa los intereses del Reino Unido en Madrid, ofreciendo asistencia y servicios a ciudadanos británicos.;
urn:ngsi-ld:PoI:1019;PoI;Consulado de Japón;2;;Point;-3.705679,40.419467;gratis;sin límite;Consulado que ofrece asistencia a ciudadanos japoneses en Madrid y gestiona asuntos consulares y administrativos.;
urn:ngsi-ld:PoI:1020;PoI;Consulado de China;2;;Point;-3.711940,40.419042;gratis;sin límite;Consulado que proporciona servicios consulares a ciudadanos chinos en Madrid, incluyendo visas y asistencia consular.;
urn:ngsi-ld:PoI:1021;PoI;Consulado de Perú;2;;Point;-3.708845,40.416373;gratis;sin límite;Consulado que ofrece asistencia y servicios a ciudadanos peruanos en Madrid y gestiona temas consulares.;
urn:ngsi-ld:PoI:1022;PoI;Consulado de Colombia;2;;Point;-3.707612,40.418077;gratis;sin límite;Consulado que proporciona servicios consulares a ciudadanos colombianos en Madrid y gestiona trámites administrativos.;
urn:ngsi-ld:PoI:1023;PoI;Consulado de Chile;2;;Point;-3.701526,40.417314;gratis;sin límite;Consulado que ofrece asistencia a ciudadanos chilenos en Madrid y gestiona trámites consulares y administrativos.;
urn:ngsi-ld:PoI:1024;PoI;Consulado de Venezuela;2;;Point;-3.705485,40.418619;gratis;sin límite;Consulado que representa los intereses de Venezuela en Madrid y ofrece servicios a ciudadanos venezolanos.;
urn:ngsi-ld:PoI:1025;PoI;Consulado de Uruguay;2;;Point;-3.708097,40.415781;gratis;sin límite;Consulado que ofrece servicios consulares a ciudadanos uruguayos en Madrid y gestiona trámites administrativos.;
urn:ngsi-ld:PoI:1036;PoI;FIWARE Research;2;;Point;-3.731277,40.452607;gratis;sin límite;Centro de investigación en FIWARE ubicado en la Escuela Técnica Superior de Ingenieros de Telecomunicaciones (ETSIT) de la UPM, dedicado a la investigación y desarrollo de tecnologías FIWARE.;
urn:ngsi-ld:PoI:053;PoI;Teatro de la Zarzuela;3;;Point;-3.697698,40.417167;Variable;1244;El Teatro de la Zarzuela es el teatro principal de Madrid dedicado a la zarzuela, un género de música teatral típicamente español. Ofrece una programación variada de zarzuela, ópera y conciertos.;
urn:ngsi-ld:PoI:085;PoI;Teatro de la Zarzuela;3;;Point;-3.697698,40.417167;Variable;1244;El Teatro de la Zarzuela es el teatro principal de Madrid dedicado a la zarzuela, un género de música teatral típicamente español. Ofrece una programación variada de zarzuela, ópera y conciertos.;
urn:ngsi-ld:PoI:054;PoI;Teatro Español;3;;Point;-3.703672,40.414524;Variable;800;El Teatro Español es uno de los teatros más antiguos de Madrid y un importante centro cultural de la ciudad. Ofrece una amplia variedad de obras de teatro y otros eventos culturales.;
urn:ngsi-ld:PoI:086;PoI;Teatro Español;3;;Point;-3.703672,40.414524;Variable;800;El Teatro Español es uno de los teatros más antiguos de Madrid y un importante centro cultural de la ciudad. Ofrece una amplia variedad de obras de teatro y otros eventos culturales.;
urn:ngsi-ld:PoI:019;PoI;Teatro Real;2;Teatro_Real_08.jpg;Point;-3.710411,40.418429;Variable;1800;El Teatro Real es la ópera de Madrid y uno de los teatros más importantes de España, ofreciendo una programación de ópera, ballet y conciertos de gran calidad.;
urn:ngsi-ld:PoI:043;PoI;Teleférico de Madrid;4;;Point;-3.725879,40.421978;6€;200;El Teleférico de Madrid ofrece un recorrido aéreo sobre la Casa de Campo, proporcionando unas vistas espectaculares de la ciudad y sus alrededores.;
urn:ngsi-ld:PoI:006;PoI;Templo de Debod;2;debod.jpg;Point;-3.720457,40.424033;0€;150;El Templo de Debod es un antiguo templo egipcio que fue desmontado y reconstruido en Madrid. Es uno de los pocos edificios de origen egipcio que se pueden ver fuera de Egipto y ofrece unas vistas impresionantes de la ciudad desde el parque donde se encuentra.;
urn:ngsi-ld:PoI:1037;PoI;Teatro Español;2;;Point;-3.708391,40.416667;gratis;sin límite;Teatro histórico ubicado en el centro de Madrid, conocido por su programación de teatro clásico y contemporáneo.;
urn:ngsi-ld:PoI:1038;PoI;Templo de Debod;2;;Point;-3.716185,40.423300;gratis;sin límite;Templo egipcio antiguo situado en Madrid, conocido por sus impresionantes vistas al atardecer y su valor histórico.;
urn:ngsi-ld:PoI:1039;PoI;Teatro Lara;3;;Point;-3.708164,40.422645;gratis;sin límite;Teatro emblemático en el barrio de Malasaña, famoso por sus producciones teatrales y eventos culturales.;
urn:ngsi-ld:PoI:1040;PoI;Terminal T4 del Aeropuerto de Madrid-Barajas;4;;Point;-3.567783,40.471937;gratis;sin límite;Una de las terminales más modernas del aeropuerto, conocida por su arquitectura innovadora y servicios internacionales.;
urn:ngsi-ld:PoI:1041;PoI;Templo de la Sagrada Familia;4;;Point;-3.716553,40.413441;gratis;sin límite;Parroquia con arquitectura destacada en Madrid, conocida por su diseño arquitectónico y valor histórico.;
urn:ngsi-ld:PoI:1042;PoI;Torre Picasso;3;;Point;-3.693939,40.449582;gratis;sin límite;Rascacielos en el distrito de Cuatro Caminos, conocido por su diseño arquitectónico y como sede de diversas oficinas.;
urn:ngsi-ld:PoI:1043;PoI;Torre España;3;;Point;-3.715208,40.421243;gratis;sin límite;Edificio emblemático en Madrid que ofrece vistas panorámicas y es uno de los rascacielos más altos de la ciudad.;
urn:ngsi-ld:PoI:1044;PoI;Teatro Real;2;;Point;-3.711933,40.418428;gratis;sin límite;Ópera y teatro en el corazón de Madrid, conocido por su arquitectura clásica y su programación de ópera y conciertos.;
urn:ngsi-ld:PoI:1045;PoI;Taberna El Sur;4;;Point;-3.704657,40.411596;gratis;sin límite;Taberna tradicional en el barrio de Lavapiés, famosa por sus tapas y ambiente auténtico.;
urn:ngsi-ld:PoI:1046;PoI;Tivoli;4;;Point;-3.699688,40.418916;gratis;sin límite;Antiguo teatro convertido en centro cultural y de eventos, conocido por sus espectáculos y actividades culturales.;
urn:ngsi-ld:PoI:1047;PoI;Teatro de la Zarzuela;2;;Point;-3.711652,40.419222;gratis;sin límite;Teatro histórico dedicado a la zarzuela, con una amplia programación de espectáculos y eventos relacionados con este género musical.;
urn:ngsi-ld:PoI:1048;PoI;Teatro La Latina;3;;Point;-3.711503,40.411972;gratis;sin límite;Teatro en el barrio de La Latina, conocido por su programación variada y su oferta de entretenimiento.;
urn:ngsi-ld:PoI:1049;PoI;Torre del Oro;4;;Point;-3.702319,40.414452;gratis;sin límite;Edificio histórico con valor arquitectónico, ubicado en el centro de Madrid y conocido por su estilo y diseño.;
urn:ngsi-ld:PoI:1050;PoI;Taberna La Finca;4;;Point;-3.702542,40.421898;gratis;sin límite;Taberna en el barrio de Chueca, conocida por sus tapas tradicionales y ambiente local.;
urn:ngsi-ld:PoI:1051;PoI;Teatro Valle-Inclán;2;;Point;-3.708641,40.425423;gratis;sin límite;Teatro en el barrio de Vallehermoso, conocido por su programación de teatro contemporáneo y moderno.;
urn:ngsi-ld:PoI:1052;PoI;Teatro Alfil;3;;Point;-3.705850,40.423016;gratis;sin límite;Teatro en el barrio de Malasaña, famoso por sus representaciones de comedia y teatro alternativo.;
urn:ngsi-ld:PoI:1053;PoI;Teatro Circo Price;2;;Point;-3.705939,40.418897;gratis;sin límite;Teatro y circo en el centro de Madrid, conocido por su programación de espectáculos de circo contemporáneo y eventos especiales.;
urn:ngsi-ld:PoI:1054;PoI;Teatro Español;2;;Point;-3.708609,40.416708;gratis;sin límite;Teatro histórico ubicado en el corazón de Madrid, que ofrece una variada programación de teatro clásico y moderno.;
urn:ngsi-ld:PoI:1055;PoI;Teatro La Abadía;3;;Point;-3.709037,40.419489;gratis;sin límite;Teatro en el barrio de Chamberí, conocido por sus producciones de teatro experimental y contemporáneo.;
urn:ngsi-ld:PoI:1056;PoI;Teatro del Barrio;3;;Point;-3.704961,40.415952;gratis;sin límite;Espacio teatral en Lavapiés que ofrece una programación centrada en el teatro social y político.;
urn:ngsi-ld:PoI:1057;PoI;Teatro Amaya;4;;Point;-3.710711,40.437279;gratis;sin límite;Teatro en el barrio de Chamberí, conocido por sus producciones de teatro musical y espectáculos en vivo.;
urn:ngsi-ld:PoI:1058;PoI;Teatro de la Villa;3;;Point;-3.705477,40.418969;gratis;sin límite;Teatro en el centro de Madrid que ofrece una programación variada de teatro clásico y moderno.;
urn:ngsi-ld:PoI:1059;PoI;Teatro Cofidis Alcázar;3;;Point;-3.704260,40.420580;gratis;sin límite;Teatro en el barrio de Chueca, conocido por sus producciones de comedia y teatro musical.;
urn:ngsi-ld:PoI:1060;PoI;Teatro Los Cines;4;;Point;-3.711482,40.425496;gratis;sin límite;Centro cultural en Madrid con una programación de teatro y eventos culturales.;
urn:ngsi-ld:PoI:1061;PoI;Teatro Libertad 8;4;;Point;-3.701235,40.414023;gratis;sin límite;Teatro y espacio cultural en Lavapiés, conocido por sus espectáculos de música y teatro alternativo.;
urn:ngsi-ld:PoI:1062;PoI;Teatro Universitario de Madrid;3;;Point;-3.708231,40.426175;gratis;sin límite;Teatro universitario que ofrece representaciones teatrales y actividades culturales en el campus de Madrid.;
urn:ngsi-ld:PoI:1063;PoI;Teatro La Encina;4;;Point;-3.699731,40.415312;gratis;sin límite;Teatro en el barrio de Malasaña, con una oferta variada de representaciones teatrales y eventos culturales.;
urn:ngsi-ld:PoI:1064;PoI;Teatro Góngora;4;;Point;-3.710309,40.420645;gratis;sin límite;Teatro en Madrid con una programación enfocada en el teatro clásico y moderno.;
urn:ngsi-ld:PoI:1066;PoI;Teatro Victoria;3;;Point;-3.711559,40.425323;gratis;sin límite;Teatro en el barrio de Chamberí conocido por sus representaciones de teatro musical y eventos culturales.;
urn:ngsi-ld:PoI:1067;PoI;Teatro Príncipe Gran Vía;2;;Point;-3.703270,40.419860;gratis;sin límite;Teatro en la Gran Vía de Madrid, famoso por su oferta de musicales y grandes producciones.;
urn:ngsi-ld:PoI:1068;PoI;Teatro Infanta Isabel;3;;Point;-3.698438,40.416667;gratis;sin límite;Teatro clásico ubicado en el barrio de Chueca, conocido por su programación de teatro de texto y actuaciones en vivo.;
urn:ngsi-ld:PoI:1069;PoI;Teatro de la Casa de Vacas;4;;Point;-3.710935,40.421879;gratis;sin límite;Espacio cultural en el Parque de El Retiro que ofrece una programación variada de teatro y eventos artísticos.;
urn:ngsi-ld:PoI:1070;PoI;Teatro María Guerrero;2;;Point;-3.709952,40.419515;gratis;sin límite;Teatro nacional conocido por su programación de teatro contemporáneo y obras de gran calidad.;
urn:ngsi-ld:PoI:1071;PoI;Teatro Circo de Madrid;3;;Point;-3.706831,40.418217;gratis;sin límite;Espacio histórico que alberga eventos de circo y teatro contemporáneo en el centro de Madrid.;
urn:ngsi-ld:PoI:1072;PoI;Teatro Real Coliseo Carlos III;4;;Point;-3.702655,40.412374;gratis;sin límite;Teatro histórico ubicado en Madrid, conocido por su arquitectura y su programación de eventos culturales.;
urn:ngsi-ld:PoI:1073;PoI;Teatro de Títeres de El Retiro;4;;Point;-3.710289,40.421291;gratis;sin límite;Espacio en el Parque de El Retiro dedicado a representaciones de teatro de títeres y espectáculos familiares.;
urn:ngsi-ld:PoI:1074;PoI;Teatro de la Comedia;3;;Point;-3.706202,40.417256;gratis;sin límite;Teatro en el barrio de Lavapiés conocido por su programación de comedias y obras teatrales.;
urn:ngsi-ld:PoI:1075;PoI;Teatro La Risa;4;;Point;-3.712811,40.416835;gratis;sin límite;Espacio en Madrid dedicado a la comedia y al teatro alternativo, con una programación enfocada en la diversión y el entretenimiento.;
urn:ngsi-ld:PoI:1076;PoI;Teatro del Arte;3;;Point;-3.709569,40.416913;gratis;sin límite;Teatro en Madrid que ofrece una programación diversa de teatro contemporáneo y eventos culturales.;
urn:ngsi-ld:PoI:1077;PoI;Teatro del Café de Chinitas;4;;Point;-3.703070,40.417083;gratis;sin límite;Teatro histórico conocido por sus representaciones de flamenco y eventos culturales en un ambiente tradicional.;
urn:ngsi-ld:PoI:1078;PoI;Teatro Santa Isabel;4;;Point;-3.702278,40.419014;gratis;sin límite;Espacio teatral en el barrio de Malasaña, conocido por sus producciones de teatro experimental y alternativo.;
urn:ngsi-ld:PoI:1079;PoI;Teatro de los Apóstoles;4;;Point;-3.701722,40.417529;gratis;sin límite;Teatro con una programación enfocada en producciones de teatro clásico y moderno en Madrid.;
urn:ngsi-ld:PoI:1080;PoI;Teatro de la Esfera;3;;Point;-3.704711,40.415876;gratis;sin límite;Espacio teatral en el barrio de Lavapiés, conocido por su oferta de teatro experimental y eventos culturales.;
urn:ngsi-ld:PoI:1065;PoI;Teatro de los Artistas;4;;Point;-3.713007,40.418535;gratis;sin límite;Espacio dedicado a la representación teatral y eventos culturales en el centro de Madrid.;
urn:ngsi-ld:PoI:1081;PoI;Tasquita de Enfrente;3;;Point;-3.704722,40.412586;gratis;sin límite;Pequeña tasca en el barrio de La Latina, conocida por sus tapas tradicionales y ambiente acogedor.;
urn:ngsi-ld:PoI:1082;PoI;Tasca el Reloj;4;;Point;-3.710870,40.413510;gratis;sin límite;Tasca en el barrio de Lavapiés con una amplia oferta de tapas y platos caseros en un entorno informal.;
urn:ngsi-ld:PoI:1083;PoI;Tasca la Risa;4;;Point;-3.707831,40.411228;gratis;sin límite;Tasca en el barrio de Malasaña, conocida por su ambiente animado y su variada selección de tapas.;
urn:ngsi-ld:PoI:1084;PoI;Tasca La Gitanilla;3;;Point;-3.711024,40.414320;gratis;sin límite;Tasca tradicional en el centro de Madrid con una excelente oferta de tapas y raciones.;
urn:ngsi-ld:PoI:1085;PoI;Tasca el Barrilito;4;;Point;-3.706191,40.415652;gratis;sin límite;Pequeña tasca en el barrio de Chamberí, famosa por sus tapas caseras y su ambiente familiar.;
urn:ngsi-ld:PoI:1086;PoI;Tasca del Pez;4;;Point;-3.702472,40.418260;gratis;sin límite;Tasca en el barrio de Chueca, conocida por sus tapas creativas y su ambiente moderno.;
urn:ngsi-ld:PoI:1087;PoI;Tasca La Flama;4;;Point;-3.699891,40.420975;gratis;sin límite;Tasca en Lavapiés con una amplia variedad de tapas y un ambiente vibrante y acogedor.;
urn:ngsi-ld:PoI:1088;PoI;Tasca el Abasto;3;;Point;-3.708349,40.416393;gratis;sin límite;Tasca en el barrio de La Latina, conocida por su comida tradicional y ambiente auténtico.;
urn:ngsi-ld:PoI:1089;PoI;Tasca La Buenavida;4;;Point;-3.704029,40.414420;gratis;sin límite;Tasca en el barrio de Chueca con una oferta variada de tapas y platos tradicionales en un entorno agradable.;
urn:ngsi-ld:PoI:1090;PoI;Tasca la Esquina;4;;Point;-3.710525,40.415580;gratis;sin límite;Tasca en Malasaña famosa por sus tapas innovadoras y ambiente relajado.;
urn:ngsi-ld:PoI:1091;PoI;Tasca de José;4;;Point;-3.706773,40.413935;gratis;sin límite;Tasca en el barrio de La Latina con una oferta de tapas clásicas y platos caseros en un entorno acogedor.;
urn:ngsi-ld:PoI:1092;PoI;Tasca El Cava;4;;Point;-3.707595,40.414184;gratis;sin límite;Tasca tradicional en Lavapiés, conocida por su amplia variedad de tapas y su ambiente auténtico.;
urn:ngsi-ld:PoI:1093;PoI;Tasca de la Calle;4;;Point;-3.705165,40.416587;gratis;sin límite;Tasca en el barrio de Chamberí con una excelente oferta de tapas y platos típicos en un ambiente relajado.;
urn:ngsi-ld:PoI:1094;PoI;Tasca El Retiro;4;;Point;-3.712381,40.419092;gratis;sin límite;Tasca cerca del Parque de El Retiro con una oferta variada de tapas y platos tradicionales.;
urn:ngsi-ld:PoI:1095;PoI;Tasca El Rincón;3;;Point;-3.705626,40.417752;gratis;sin límite;Tasca en el barrio de Lavapiés, conocida por su menú de tapas tradicionales y su ambiente acogedor.;
urn:ngsi-ld:PoI:1096;PoI;Tasca La Cava;4;;Point;-3.703165,40.420715;gratis;sin límite;Tasca en el barrio de Malasaña, famosa por sus tapas caseras y ambiente animado.;
urn:ngsi-ld:PoI:1097;PoI;Tasca El Chato;4;;Point;-3.702915,40.419107;gratis;sin límite;Tasca en el barrio de Chamberí, con una amplia oferta de tapas y platos tradicionales en un ambiente familiar.;
urn:ngsi-ld:PoI:1098;PoI;Tasca La Pipa;4;;Point;-3.704503,40.415688;gratis;sin límite;Tasca en el barrio de Chueca, conocida por sus tapas innovadoras y ambiente relajado.;
urn:ngsi-ld:PoI:1099;PoI;Tasca La Plazuela;4;;Point;-3.708952,40.418220;gratis;sin límite;Tasca en el barrio de La Latina, con una oferta variada de tapas y un ambiente tradicional.;
urn:ngsi-ld:PoI:1100;PoI;Tasca El Castaño;4;;Point;-3.706431,40.414776;gratis;sin límite;Tasca en el barrio de Malasaña con una excelente selección de tapas caseras y ambiente acogedor.;
urn:ngsi-ld:PoI:1101;PoI;Tasca La Finca;3;;Point;-3.709441,40.416987;gratis;sin límite;Tasca en el barrio de Chamberí con una oferta variada de tapas y platos típicos en un entorno agradable.;
urn:ngsi-ld:PoI:1102;PoI;Tasca La Taberna;4;;Point;-3.703854,40.419840;gratis;sin límite;Tasca en el barrio de Lavapiés, famosa por su ambiente animado y su selección de tapas tradicionales.;
urn:ngsi-ld:PoI:1103;PoI;Tasca El Escondite;4;;Point;-3.711093,40.417580;gratis;sin límite;Tasca en el barrio de La Latina, conocida por sus tapas caseras y su ambiente auténtico.;
urn:ngsi-ld:PoI:1104;PoI;Tasca de Tío Pepe;4;;Point;-3.708982,40.414526;gratis;sin límite;Tasca tradicional en el centro de Madrid con una excelente oferta de tapas y raciones.;
urn:ngsi-ld:PoI:1105;PoI;Tasca El Chiringuito;4;;Point;-3.706984,40.416291;gratis;sin límite;Tasca en el barrio de Chueca con una variada oferta de tapas y platos tradicionales.;
urn:ngsi-ld:PoI:1106;PoI;Tasca La Boquería;4;;Point;-3.709492,40.417604;gratis;sin límite;Tasca en el barrio de Malasaña conocida por sus tapas caseras y ambiente acogedor.;
urn:ngsi-ld:PoI:1107;PoI;Tasca El Viajero;4;;Point;-3.707445,40.414654;gratis;sin límite;Tasca en el barrio de La Latina, famosa por su oferta de tapas tradicionales y su ambiente vibrante.;
urn:ngsi-ld:PoI:1108;PoI;Tasca La Casa del Jamón;4;;Point;-3.710671,40.419813;gratis;sin límite;Tasca en el barrio de Chamberí con una excelente selección de tapas y platos tradicionales en un entorno agradable.;
urn:ngsi-ld:PoI:1109;PoI;Tasca El Cordero;4;;Point;-3.705788,40.415217;gratis;sin límite;Tasca en el barrio de Lavapiés con una oferta variada de tapas y platos caseros en un ambiente familiar.;
urn:ngsi-ld:PoI:1110;PoI;Bar El Tapeo;4;;Point;-3.708330,40.418735;gratis;sin límite;Bar en el barrio de La Latina, conocido por su excelente selección de tapas y ambiente relajado.;
urn:ngsi-ld:PoI:1111;PoI;Bar Los Enemigos;4;;Point;-3.705644,40.419134;gratis;sin límite;Bar en el barrio de Malasaña, famoso por sus cócteles creativos y ambiente animado.;
urn:ngsi-ld:PoI:1112;PoI;Bar La Noche;4;;Point;-3.707219,40.420091;gratis;sin límite;Bar en Chueca con una oferta variada de tapas y cócteles en un entorno vibrante.;
urn:ngsi-ld:PoI:1113;PoI;Bar La Cava Baja;4;;Point;-3.708451,40.414672;gratis;sin límite;Bar tradicional en La Latina, conocido por sus tapas y raciones en un ambiente acogedor.;
urn:ngsi-ld:PoI:1114;PoI;Bar El Rastro;3;;Point;-3.705788,40.417201;gratis;sin límite;Bar en el barrio del Rastro con una excelente selección de tapas y un ambiente animado.;
urn:ngsi-ld:PoI:1115;PoI;Bar La Taberna;4;;Point;-3.710905,40.418267;gratis;sin límite;Bar en Chamberí famoso por su oferta de tapas caseras y platos tradicionales.;
urn:ngsi-ld:PoI:1116;PoI;Bar El Viajero;4;;Point;-3.707475,40.415029;gratis;sin límite;Bar en La Latina con una variada selección de tapas y cócteles en un entorno vibrante.;
urn:ngsi-ld:PoI:1117;PoI;Bar El Chato;4;;Point;-3.705137,40.416604;gratis;sin límite;Bar en Malasaña conocido por su ambiente juvenil y su excelente oferta de tapas.;
urn:ngsi-ld:PoI:1118;PoI;Bar La Botillería;4;;Point;-3.708980,40.418135;gratis;sin límite;Bar en el centro de Madrid con una amplia selección de vinos y tapas en un ambiente relajado.;
urn:ngsi-ld:PoI:1119;PoI;Bar La Abadía;4;;Point;-3.706562,40.417491;gratis;sin límite;Bar en el barrio de Lavapiés con una oferta variada de tapas y cócteles en un ambiente acogedor.;
urn:ngsi-ld:PoI:1120;PoI;Bar La Bodeguita;4;;Point;-3.710124,40.418933;gratis;sin límite;Bar en el barrio de Chueca, conocido por su amplia oferta de tapas y vinos.;
urn:ngsi-ld:PoI:1121;PoI;Bar El Escondite;4;;Point;-3.711077,40.416829;gratis;sin límite;Bar en el barrio de La Latina con una oferta de tapas creativas y ambiente acogedor.;
urn:ngsi-ld:PoI:1122;PoI;Bar El Rincón del Vino;4;;Point;-3.706117,40.416071;gratis;sin límite;Bar en el barrio de Chamberí, conocido por su selección de vinos y tapas en un ambiente relajado.;
urn:ngsi-ld:PoI:1123;PoI;Bar La Malvasía;4;;Point;-3.708781,40.417915;gratis;sin límite;Bar en Lavapiés con una variada oferta de tapas y cócteles en un ambiente animado.;
urn:ngsi-ld:PoI:1124;PoI;Bar El Trastero;4;;Point;-3.703489,40.416301;gratis;sin límite;Bar en el barrio de Malasaña con una oferta de tapas y cócteles en un ambiente relajado.;
urn:ngsi-ld:PoI:1125;PoI;Bar El Príncipe;4;;Point;-3.705951,40.417092;gratis;sin límite;Bar en el centro de Madrid, conocido por sus tapas caseras y su ambiente animado.;
urn:ngsi-ld:PoI:1126;PoI;Bar El Almendro;4;;Point;-3.704433,40.415232;gratis;sin límite;Bar en el barrio de Lavapiés, famoso por su oferta de tapas caseras y ambiente tradicional.;
urn:ngsi-ld:PoI:1127;PoI;Bar La Cava del Sur;4;;Point;-3.708270,40.417091;gratis;sin límite;Bar en Malasaña con una excelente selección de vinos y tapas en un entorno moderno.;
urn:ngsi-ld:PoI:1128;PoI;Bar La Dama de Elche;4;;Point;-3.707978,40.414124;gratis;sin límite;Bar en el barrio de Chueca conocido por su oferta variada de tapas y cócteles en un ambiente elegante.;
urn:ngsi-ld:PoI:1129;PoI;Bar El Rastro del Vino;4;;Point;-3.705413,40.416788;gratis;sin límite;Bar tradicional en el Rastro, con una amplia oferta de vinos y tapas en un ambiente acogedor.;
urn:ngsi-ld:PoI:1130;PoI;Bar La Pepa;4;;Point;-3.710172,40.419074;gratis;sin límite;Bar en Chamberí con una oferta de tapas creativas y cócteles en un entorno moderno.;
urn:ngsi-ld:PoI:1131;PoI;Bar El Despertar;4;;Point;-3.708146,40.418062;gratis;sin límite;Bar en el barrio de La Latina, conocido por su ambiente animado y su excelente oferta de tapas.;
urn:ngsi-ld:PoI:1132;PoI;Bar La Estación;4;;Point;-3.707839,40.415404;gratis;sin límite;Bar en el centro de Madrid con una variada oferta de tapas y un ambiente informal.;
urn:ngsi-ld:PoI:1133;PoI;Bar El Paseo;4;;Point;-3.705482,40.417597;gratis;sin límite;Bar en el barrio de Lavapiés con una oferta de tapas tradicionales y cócteles en un entorno vibrante.;
urn:ngsi-ld:PoI:1134;PoI;Bar La Jarra;4;;Point;-3.709344,40.418124;gratis;sin límite;Bar en el barrio de Malasaña conocido por su amplia selección de tapas y raciones en un ambiente acogedor.;
urn:ngsi-ld:PoI:1135;PoI;Bar El Espejo;4;;Point;-3.708910,40.416982;gratis;sin límite;Bar en el barrio de Chueca, con una oferta variada de tapas y cócteles en un entorno moderno.;
urn:ngsi-ld:PoI:1136;PoI;Bar La Estrella;4;;Point;-3.705947,40.418241;gratis;sin límite;Bar en Chamberí con una excelente oferta de tapas caseras y ambiente familiar.;
urn:ngsi-ld:PoI:1137;PoI;Bar La Otra Vida;4;;Point;-3.703491,40.415774;gratis;sin límite;Bar en Lavapiés con una oferta de tapas creativas y cócteles en un entorno relajado.;
urn:ngsi-ld:PoI:1138;PoI;Bar El Mirador;4;;Point;-3.710295,40.419723;gratis;sin límite;Bar en el barrio de La Latina, conocido por sus vistas y su variada oferta de tapas.;
urn:ngsi-ld:PoI:1139;PoI;Bar La Gran Vía;4;;Point;-3.708820,40.419142;gratis;sin límite;Bar en el centro de Madrid, con una oferta variada de tapas y cócteles en un ambiente animado.;
urn:ngsi-ld:PoI:1140;PoI;Bar El Puente;4;;Point;-3.706849,40.417280;gratis;sin límite;Bar en Malasaña, conocido por su ambiente juvenil y su excelente selección de tapas.;
urn:ngsi-ld:PoI:1141;PoI;Bar El Desvío;4;;Point;-3.705831,40.418903;gratis;sin límite;Bar en el barrio de Lavapiés, conocido por su ambiente acogedor y su oferta de tapas tradicionales.;
urn:ngsi-ld:PoI:1142;PoI;Bar El Rincón;4;;Point;-3.707890,40.416528;gratis;sin límite;Bar en el barrio de Malasaña con una amplia selección de tapas y cócteles en un entorno relajado.;
urn:ngsi-ld:PoI:1143;PoI;Bar La Esquina;4;;Point;-3.709473,40.419196;gratis;sin límite;Bar en Chamberí con una oferta variada de tapas y platos en un ambiente familiar.;
urn:ngsi-ld:PoI:1144;PoI;Bar El Ático;4;;Point;-3.708019,40.416381;gratis;sin límite;Bar en Chueca, famoso por sus cócteles creativos y su ambiente vibrante.;
urn:ngsi-ld:PoI:1145;PoI;Bar El Reencuentro;4;;Point;-3.705960,40.417646;gratis;sin límite;Bar en Lavapiés con una oferta variada de tapas y un ambiente acogedor.;
urn:ngsi-ld:PoI:1146;PoI;Bar La Jarra;4;;Point;-3.706572,40.418800;gratis;sin límite;Bar en el barrio de Malasaña conocido por su oferta de tapas caseras y ambiente animado.;
urn:ngsi-ld:PoI:1147;PoI;Bar La Botánica;4;;Point;-3.707415,40.419210;gratis;sin límite;Bar en el barrio de La Latina con una excelente selección de tapas y ambiente relajado.;
urn:ngsi-ld:PoI:1148;PoI;Bar El Garito;4;;Point;-3.709074,40.417469;gratis;sin límite;Bar en Chamberí con una oferta variada de tapas y cócteles en un entorno moderno.;
urn:ngsi-ld:PoI:1149;PoI;Bar La Luz;4;;Point;-3.705403,40.416242;gratis;sin límite;Bar en el centro de Madrid, conocido por sus tapas y ambiente animado.;
urn:ngsi-ld:PoI:1150;PoI;Bar La Tertulia;4;;Point;-3.707236,40.416810;gratis;sin límite;Bar en Malasaña, famoso por sus tapas creativas y su ambiente acogedor.;
urn:ngsi-ld:PoI:1151;PoI;Bar El Búho;4;;Point;-3.704283,40.417973;gratis;sin límite;Bar en Chueca con una amplia oferta de tapas y cócteles en un entorno moderno y elegante.;
